"Filters saved","Filtros salvos"
"Filters Section","Seção de Filtros"
"Filters will be accessible via <code>filters</code>. <br><br>Send output as <code>result = [result]</code>,or for old style <code>data = [columns], [result]</code>","Os filtros estarão acessíveis via <code>filters</code>. <br><br>Envie a saída como <code>result = [result]</code>, ou no estilo antigo <code>data = [columns], [result]</code>"
"Filters","Filtros"
"Filters:","Filtros:"
"Filters{0}","Filtros{0}"
"Find '{0}' in ...","Encontrar '{0}' em ..."
"Find {0} in {1}","Encontrar {0} em {1}"
"Finished At","Concluído em"
"Finished","Finalizado"
"finished","finalizado"
"First data column must be blank.","A primeira coluna de dados deve estar em branco."
"First Day of the Week","Primeiro dia da semana"
"First Name","Primeiro Nome"
"First set the name and save the record.","Primeiro defina o nome e salve o registro."
"First Success Message","Primeira mensagem de sucesso"
"First","Primeiro"
"Fit","Ajustar"
"Flag","Bandeira"
"Float Precision","Precisão de Casas Decimais"
"Float","Numérico"
"Fold can not be at the end of the form","Dobra não pode estar no final do formulário"
"Fold must come before a Section Break","A dobra deve vir antes de uma Quebra de Seção"
"Fold","Dobrar"
"Folder {0} is not empty","A pasta {0} não está vazia"
"Folder name should not include '/' (slash)","O nome da pasta não deve incluir '/' (barra)"
"Folder Name","Nome da pasta"
"Folder","Pasta"
"Folio","Folio"
"Follow","Seguir"
"Followed by","Seguido por"
"Following document {0}","Seguindo documento {0}"
"Following documents are linked with {0}","Os seguintes documentos estão vinculados com {0}"
"Following fields are missing:","Os seguintes campos estão ausentes:"
"Following fields have invalid values:","Os seguintes campos possuem valores inválidos:"
"Following fields have missing values","Os seguintes campos possuem valores ausentes"
"Following fields have missing values:","Os seguintes campos possuem valores ausentes:"
"Following Report Filters have missing values:","Os seguintes filtros de relatório possuem valores ausentes:"
"Font Properties","Propriedades da fonte"
"Font Size","Tamanho da Fonte"
"Font","Fonte"
"Fonts","Fontes"
"Footer ""Powered By","Rodapé ""Powered By"""
"Footer Based On","Rodapé baseado em"
"Footer Content","Conteúdo do rodapé"
"Footer Details","Detalhes do rodapé"
"Footer HTML set from attachment {0}","HTML do rodapé definido a partir do anexo {0}"
"Footer HTML","HTML de rodapé"
"Footer Image","Imagem do rodapé"
"Footer Items","Itens do Rodapé"
"Footer Logo","Logotipo do rodapé"
"Footer might not be visible as {0} option is disabled</div>","O rodapé pode não estar visível porque a opção {0} está desabilitada</div>"
"Footer Script","Script do rodapé"
"Footer Template Values","Valores de modelo de rodapé"
"Footer Template","Modelo de rodapé"
"Footer will display correctly only in PDF","Rodapé será exibido corretamente somente em PDF"
"Footer","Rodapé"
"For {0} at level {1} in {2} in row {3}","Para {0} no nível {1} em {2} na linha {3}"
"""For a dynamic subject","use Jinja tags like this: <code>{{ doc.name }} Delivered</code>,""Para um assunto dinâmico use tags Jinja assim: <code>{{ doc.name }} Delivered</code>"""
"""For comparison","use >5, <10 or =324. For ranges, use 5:10 (for values between 5 & 10).,""Para comparação use >5, <10 ou =324. Para intervalos use 5:10 (para valores entre 5 e 10)."""
"""For comparison","use >5, <10 or =324.||||For ranges, use 5:10 (for values between 5 & 10).,""Para comparação use >5, <10 ou =324.||||Para intervalos use 5:10 (para valores entre 5 e 10)."""
"""For comparison","use >5, <10 or =324.|||For ranges, use 5:10 (for values between 5 & 10).,""Para comparação use >5, <10 ou =324.|||Para intervalos use 5:10 (para valores entre 5 e 10)."""
"For DocType Link / DocType Action","Para Link de DocType / Ação de DocType"
"For DocType","Para DocType"
"For Document Type","Para Tipo de DocType"
"For Document Type","Para Tipo de Documento"
"For Document","Para Documento"
"For Example: {} Open","Por exemplo: {} Aberto"
"For example: {} Open","Por exemplo: {} Abra"
"""For example: If you want to include the document ID","use {0},""Por exemplo: se quiser incluir o ID do documento use {0}"""
"For example:","Por exemplo:"
"""For help see <a href=""https://frappeframework.com/docs/user/en/guides/portal-development/web-forms"" target=""_blank"">Client Script API and Examples</a>","Para ajuda veja <a href=""https://frappeframework.com/docs/user/en/guides/portal-development/web-forms"" target=""_blank"">API e exemplos de Script do Cliente</a>"""
"""For more information","{0}.,""Para mais informações, {0}."""
"For more information","Para mais informações"
"""For multiple addresses","enter the address on different line. e.g. test@test.com ⏎ test1@test.com,""Para vários endereços informe cada endereço em uma linha diferente. Ex.: test@test.com ⏎ test1@test.com"""
"""For updating","you can update only selective columns.,""Para atualizar você pode atualizar apenas colunas selecionadas."""
"For User","Para Usuário"
"For Value","Por valor"
"Force Re-route to Default View","Forçar redirecionamento para visualização padrão"
"Force Stop job","Forçar parada da tarefa"
"Force User to Reset Password","Forçar usuário a redefinir a senha"
"Force Web Capture Mode for Uploads","Forçar modo de captura web para uploads"
"Force","Força"
"Forgot Password?","Esqueceu a senha?"
"Form Builder","Construtor de formulário"
"Form Dict","Dict do formulário"
"Form Settings","Configurações de formulário"
"Form Tour Step","Etapa do tour do formulário"
"Form Tour","Tour do formulário"
"Form URL-Encoded","Codificado em URL do formulário"
"Form","Formulário"
"Format Data","Formato de dados"
"Format","Formato"
"Fortnightly","Quinzenal"
"Forward Query Parameters","Encaminhar parâmetros da consulta"
"Forward To Email Address","Encaminhar para endereço de e-mail"
"Forward","Encaminhar"
"Fraction Units","Unidades Fracionadas"
"Fraction","Fração"
"Frappe Blog","Blog do Frappe"
"Frappe Forum","Fórum do Frappe"
"Frappe Framework","Frappe Framework"
"Frappe Light","Claro"
"Frappe Mail OAuth Error","Erro OAuth do Frappe Mail"
"Frappe Mail Site","Site do Frappe Mail"
"Frappe Mail","Frappe Mail"
"Frappe page builder using components","Construtor de páginas do Frappe com componentes"
"Frappe Support","Suporte Frappe"
"Frappe","Frappe"
"Free","Livre"
"Frequency","Frequência"
"Friday","Sexta-feira"
"From Attach Field","Do campo de anexo"
"From Date Field","Do campo de data"
"From Date","Data inicial"
"From Document Type","Do DocType"
"From Document Type","Do Tipo de Documento"
"From Field","Do campo"
"From Full Name","De nome completo"
"From User","Do Usuário"
"From version","Da versão"
"From","De"
"Full Name","Nome Completo"
"Full Page","Página inteira"
"Full Width","Largura completa"
"Full","Cheio"
"Function {0} is not whitelisted.","A função {0} não está na whitelist."
"""Function {0} requires arguments but none were provided","A função {0} exige argumentos, mas nenhum foi fornecido"
"Function Based On","Função baseada em"
"Function","Função"
"Further sub-groups can only be created under records marked as 'Group'","Subgrupos adicionais só podem ser criados sob registros marcados como 'Group'"
"Fw: {0}","Enc: {0}"
"Gantt View","Visualização Gantt"
"Gantt","Gantt"
"Gender","Gênero"
"Genderqueer","Gênero não binário"
"General","Geral"
"Generate Keys","Gerar Chaves"
"Generate New Report","Gerar novo relatório"
"Generate Random Password","Gerar senha aleatória"
"Generate Separate Documents For Each Assignee","Gerar documentos separados para cada responsável"
"Generate Tracking URL","Gerar URL de rastreamento"
"Geo","Geo"
"Geoapify","Geoapify"
"Geolocation Settings","Configurações de geolocalização"
"Geolocation","Geolocalização"
"Get a preview of generated names with a series.","Obter pré-visualização dos nomes gerados com uma série."
"Get Alerts for Today","Obter alertas de hoje"
"Get Backup Encryption Key","Obter chave de criptografia de backup"
"Get Contacts","Obter contatos"
"Get Fields","Obter campos"
"Get Header and Footer wkhtmltopdf variables","Obter variáveis de cabeçalho e rodapé do wkhtmltopdf"
"Get Items","Obter itens"
"Get notified when an email is received on any of the documents assigned to you.","Receber notificação quando um e-mail for recebido em qualquer documento atribuído a você."
"Get OpenID Configuration","Obter configuração OpenID"
"Get PDF","Obter PDF"
"Get your globally recognized avatar from Gravatar.com","Obtenha seu avatar globalmente reconhecido de Gravatar.com"
"GET","GET"
"Getting Started","Primeiros passos"
"Git Branch","Branch Git"
"Github flavoured markdown syntax","Sintaxe Markdown estilo GitHub"
"GitHub","GitHub"
"Global Search DocType","DocType da Busca Global"
"Global Search Document Types Reset.","Tipos de Documento da Busca Global redefinidos."
"Global Search Settings","Configurações da Busca Global"
"Global Shortcuts","Atalhos globais"
"Global Unsubscribe","Cancelar Inscrição Global"
"GMail","Gmail"
"GNU Affero General Public License","GNU Affero General Public License"
"GNU General Public License","GNU General Public License"
"Go Back","Voltar"
"Go to {0} List","Ir para a lista de {0}"
"Go to {0} Page","Ir para a página de {0}"
"Go to {0}","Ir para {0}"
"Go to Login Required field","Ir para o campo Login Obrigatório"
"Go to next record","Ir para o próximo registro"
"Go to Notification Settings List","Ir para a lista de Configurações de Notificação"
"Go to Page","Vá para página"
"Go to previous record","Ir para o registro anterior"
"Go to the document","Ir para o documento"
"Go to this URL after completing the form","Ir para esta URL após concluir o formulário"
"Go to Workflow","Ir para Fluxo de Trabalho"
"Go to Workspace","Ir para Área de Trabalho"
"Go","Procurar"
"Goal","Meta"
"Google Analytics anonymise IP","Anonimizar IP no Google Analytics"
"Google Analytics ID","ID do Google Analytics"
"""Google Calendar - Could not create Calendar for {0}","error code {1}.,""Google Calendar - Não foi possível criar o calendário para {0}, código de erro {1}."""
"""Google Calendar - Could not delete Event {0} from Google Calendar","error code {1}.,""Google Calendar - Não foi possível excluir o Evento {0} do Google Calendar, código de erro {1}."""
"""Google Calendar - Could not fetch event from Google Calendar","error code {0}.,""Google Calendar - Não foi possível buscar o evento do Google Calendar, código de erro {0}."""
"""Google Calendar - Could not find Calendar for {0}","error code {1}.,""Google Agenda - Não foi possível encontrar a agenda para {0}, código de erro {1}."""
"""Google Calendar - Could not insert contact in Google Contacts {0}","error code {1}.,""Google Calendar - Não foi possível inserir contato no Google Contacts {0}, código de erro {1}."""
"""Google Calendar - Could not insert event in Google Calendar {0}","error code {1}.,""Google Calendar - Não foi possível inserir evento no Google Calendar {0}, código de erro {1}."""
"""Google Calendar - Could not update Event {0} in Google Calendar","error code {1}.,""Google Calendar - Não foi possível atualizar o Evento {0} no Google Calendar, código de erro {1}."""
"Google Calendar Event ID","ID do evento do Google Agenda"
"Google Calendar has been configured.","Google Calendar foi configurado."
"Google Calendar ID","ID da Agenda do Google"
"Google Calendar","Google Calendar"
"Google Calender","Google Agenda"
"""Google Contacts - Could not sync contacts from Google Contacts {0}","error code {1}.,""Google Contacts - Não foi possível sincronizar contatos do Google Contacts {0}, código de erro {1}."""
"""Google Contacts - Could not update contact in Google Contacts {0}","error code {1}.,""Google Contacts - Não foi possível atualizar contato no Google Contacts {0}, código de erro {1}."""
"Google Contacts Id","ID do Google Contacts"
